time,position_x,position_y,orientation_x,orientation_y,orientation_z,orientation_w,speed_x,speed_y,angular_z
1627660400015300000,-13.3279927756426,-13.0681666097306,0,0,-0.944862226554198,-0.32746812490843,1.5,0,-0.213331623606676
1627660400059230000,-13.351508063225,-13.0496417278794,0,0,-0.944166414384192,-0.329468939277892,1.5,0,-0.212290916622466
1627660400059250000,-13.3750373317933,-13.0309437383157,0,0,-0.943467166949834,-0.331465993561413,1.5,0,-0.211213353215554
1627660400059270000,-13.3983304406597,-13.012272051667,0,0,-0.94277193031859,-0.333438281250607,1.5,0,-0.210153597549987
1627660400103290000,-13.4219279246204,-12.9931937188609,0,0,-0.942064506486787,-0.335431760001652,1.5,0,-0.209122473883623
1627660400103330000,-13.4448771568292,-12.9744783888854,0,0,-0.941373504612529,-0.337366158370284,1.5,0,-0.208095655483891
1627660400116180000,-13.4679636559917,-12.955492662972,0,0,-0.940675316717784,-0.339308043697607,1.5,0,-0.20711429112967
1627660400140770000,-13.4911725566835,-12.9362451617522,0,0,-0.939969537358552,-0.341258360832303,1.5,0,-0.206366445760054
1627660400183350000,-13.5139996507947,-12.9171539298793,0,0,-0.939271517592404,-0.343174906191672,1.5,0,-0.20562732848574
1627660400183400000,-13.5368796301587,-12.8978593015645,0,0,-0.938567998380619,-0.345094352917862,1.5,0,-0.204912732016207
1627660400227320000,-13.5597914158906,-12.8783769988103,0,0,-0.937859556643143,-0.347015060210831,1.5,0,-0.20420848571285
1627660400227360000,-13.5824033290028,-12.8589896023706,0,0,-0.937156466417432,-0.348909382866085,1.5,0,-0.203515133260677
1627660400271310000,-13.6052602929192,-12.8392312691914,0,0,-0.936443288978978,-0.350818993964459,1.5,0,-0.202406127074454
1627660400271370000,-13.6275989556403,-12.8197612841809,0,0,-0.935743872153134,-0.352680316615286,1.5,0,-0.201304028443226
1627660400315370000,-13.6509303634907,-12.7992622033143,0,0,-0.935010742180883,-0.354619390341751,1.5,0,-0.200245337317124
1627660400315400000,-13.6726159996055,-12.7800492053644,0,0,-0.934326948816384,-0.356417104970379,1.5,0,-0.199158132304968
1627660400362080000,-13.6950107950696,-12.7600536125391,0,0,-0.933618287120558,-0.358269303672636,1.5,0,-0.198165327296971
1627660400362110000,-13.7171923997035,-12.7400896921889,0,0,-0.932913390589458,-0.36010082707331,1.5,0,-0.19728375911527
1627660400403350000,-13.7393765274855,-12.7199653374429,0,0,-0.932205398500716,-0.361929682405467,1.5,0,-0.196425308473061
1627660400403410000,-13.7616407067011,-12.6996086076675,0,0,-0.931491772880884,-0.363762390930161,1.5,0,-0.195581135697626
1627660400403440000,-13.7835369362992,-12.6794296009422,0,0,-0.930786891467313,-0.365562255536067,1.5,0,-0.194748137961292
1627660400447440000,-13.8054726495277,-12.6590568210492,0,0,-0.93007765546934,-0.367362974177659,1.5,0,-0.193942738116582
1627660400447490000,-13.8274071495757,-12.6385264599034,0,0,-0.92936601165936,-0.369159608262299,1.5,0,-0.192963747139606
1627660400459330000,-13.8492010028241,-12.6179691450013,0,0,-0.928656468093649,-0.370940917489334,1.5,0,-0.192001242828389
1627660400483530000,-13.8708896807586,-12.5973532913659,0,0,-0.927947867430079,-0.372710015067972,1.5,0,-0.191061001520647
1627660400527280000,-13.8924660500623,-12.5766870803057,0,0,-0.92724043648071,-0.37446651780241,1.5,0,-0.190140980569907
1627660400527330000,-13.9140450567284,-12.5558610722999,0,0,-0.926530379092909,-0.376219957761349,1.5,0,-0.189241028269083
1627660400567260000,-13.9355569073966,-12.534942100589,0,0,-0.92582066708824,-0.377963083372286,1.5,0,-0.18816882281151
1627660400567290000,-13.9569834782756,-12.5139485604226,0,0,-0.925111878536558,-0.379694630183995,1.5,0,-0.187117901691751
1627660400611260000,-13.9782107027606,-12.4929940779829,0,0,-0.924407787197571,-0.381405614757427,1.5,0,-0.186088714835698
1627660400611300000,-13.9995047831408,-12.4718174467724,0,0,-0.923699531899381,-0.383117703544048,1.5,0,-0.185086192582508
1627660400655280000,-14.0206578417763,-12.4506245746909,0,0,-0.922994001292894,-0.384814336501817,1.5,0,-0.184097258904386
1627660400655310000,-14.0428930129992,-12.4281832127543,0,0,-0.922250508872252,-0.386592807595889,1.5,0,-0.183052182998494
1627660400699330000,-14.0622029870505,-12.4085433093985,0,0,-0.921603354075733,-0.388133041309754,1.5,0,-0.181972013245252
1627660400699360000,-14.0831086589981,-12.3871378458839,0,0,-0.920900995723722,-0.389796557289897,1.5,0,-0.181050450101099
1627660400743290000,-14.1037760676736,-12.3658228847496,0,0,-0.920204898280477,-0.391437025817201,1.5,0,-0.180068050244486
1627660400743320000,-14.1242403835174,-12.3445663082596,0,0,-0.919513890692504,-0.393057508290497,1.5,0,-0.179113018083032
1627660400743340000,-14.1450070393955,-12.3228430172,0,0,-0.918811059464618,-0.394697652647576,1.5,0,-0.178126975227894
1627660400787270000,-14.1656598455549,-12.3010838837674,0,0,-0.918110440475136,-0.396324638510592,1.5,0,-0.177142788437771
1627660400787300000,-14.1864267510279,-12.2790487149747,0,0,-0.917404251394983,-0.397956579946119,1.5,0,-0.176180343602103
1627660400796050000,-14.2066201006118,-12.2574688815231,0,0,-0.916715909181342,-0.399539662428933,1.5,0,-0.175228703066283
1627660400818750000,-14.2271105745949,-12.2354194257641,0,0,-0.916015701905833,-0.401142410948985,1.5,0,-0.174318885896523
1627660400859270000,-14.2472967817178,-12.2135444316559,0,0,-0.915324147889097,-0.402717896661047,1.5,0,-0.173412426812256
1627660400859290000,-14.2676013787581,-12.1913886509273,0,0,-0.914626737616278,-0.404299308479996,1.5,0,-0.172534311839084
1627660400907300000,-14.2876778595005,-12.1693291787066,0,0,-0.913935351485026,-0.405859795133666,1.5,0,-0.171665594479866
1627660400907320000,-14.3078256847942,-12.147038933201,0,0,-0.913239647149481,-0.407422810940051,1.5,0,-0.170820906531187
1627660400951320000,-14.3278190020699,-12.1247669013715,0,0,-0.912547394761738,-0.408970967568072,1.5,0,-0.169987183318347
1627660400951350000,-14.3477587958972,-12.1024023611876,0,0,-0.911853003269884,-0.410516869845433,1.5,0,-0.169680117330513
1627660400999380000,-14.3675906664983,-12.0800065104789,0,0,-0.911158355892601,-0.412056368094332,1.5,0,-0.169378875438052
1627660400999430000,-14.3874180998894,-12.0574626979921,0,0,-0.910459807183051,-0.413597557420496,1.5,0,-0.169084156850733
1627660400999450000,-14.4070616066878,-12.0349750021774,0,0,-0.909763673209059,-0.415126557701576,1.5,0,-0.168794302139274
1627660401043280000,-14.4267424090052,-12.0122912284877,0,0,-0.909062108624311,-0.416660632485865,1.5,0,-0.168511822941461
1627660401043310000,-14.446227273982,-11.9896796246075,0,0,-0.908363175558458,-0.418182186719323,1.5,0,-0.168289364966301
1627660401058210000,-14.4657911840655,-11.9668219453815,0,0,-0.907657000003137,-0.419712723592346,1.5,0,-0.168072703702289
1627660401079520000,-14.4853140594628,-11.9438559359431,0,0,-0.906947834834681,-0.421242952331174,1.5,0,-0.167858675101638
1627660401127250000,-14.5044698161197,-11.9211671461949,0,0,-0.906247585795488,-0.422747339719423,1.5,0,-0.167648565776933
1627660401127270000,-14.5237613561,-11.8981630795652,0,0,-0.905537910319005,-0.424265356793469,1.5,0,-0.167445758562482
1627660401171300000,-14.5429276263165,-11.8751521946887,0,0,-0.904831569588948,-0.425769692058042,1.5,0,-0.166482830548085
1627660401171340000,-14.5620334926805,-11.8520581673053,0,0,-0.904126144615024,-0.427265625370883,1.5,0,-0.16554183971239
1627660401215270000,-14.5809954288013,-11.8289831294856,0,0,-0.903424697884222,-0.428746796201209,1.5,0,-0.164619143618115
1627660401215310000,-14.599944270994,-11.8057693223807,0,0,-0.902722356968787,-0.430223600269345,1.5,0,-0.163718364543704
1627660401259290000,-14.6188945718498,-11.7823981057095,0,0,-0.902018537628936,-0.431697298779777,1.5,0,-0.162832856544125
1627660401261750000,-14.6377119028757,-11.7590353043965,0,0,-0.901318377429217,-0.433157226083514,1.5,0,-0.161921824092019
1627660401261770000,-14.6564376173975,-11.7356315154603,0,0,-0.900620313720264,-0.434606776885052,1.5,0,-0.161032004677918
1627660401303400000,-14.6750730171066,-11.7121863515753,0,0,-0.899924271348135,-0.436046219842035,1.5,0,-0.160160970712466
1627660401303430000,-14.6936324629581,-11.6886828373931,0,0,-0.899229685662042,-0.437476825013787,1.5,0,-0.159308264400561
1627660401315790000,-14.7120678342127,-11.665183159329,0,0,-0.898538335014864,-0.438895044980821,1.5,0,-0.158472852440404
1627660401337310000,-14.7304878805709,-11.6415498292869,0,0,-0.897846008384752,-0.440309601561864,1.5,0,-0.157679264991333
1627660401383440000,-14.7491789132473,-11.6174123992347,0,0,-0.897141858997933,-0.441742554927339,1.5,0,-0.156899181160455
1627660401383470000,-14.768791468816,-11.5919171598867,0,0,-0.896401156214838,-0.443243688208531,1.5,0,-0.156120476130889
1627660401431570000,-14.7854310605021,-11.5701361099791,0,0,-0.89577126371877,-0.444515290058372,1.5,0,-0.155316892368277
1627660401431620000,-14.8034112424247,-11.546461257431,0,0,-0.895089003193452,-0.445887515369239,1.5,0,-0.154646976352776
1627660401475370000,-14.8214678513204,-11.5225338655822,0,0,-0.894401801096506,-0.4472643717035,1.5,0,-0.154005591236576
1627660401475510000,-14.8393915209737,-11.4986299855629,0,0,-0.893717586044224,-0.448629999437493,1.5,0,-0.153371811466965
1627660401519280000,-14.8573352426579,-11.4745464265149,0,0,-0.893030487051476,-0.449996165757669,1.5,0,-0.15275286390766
1627660401519310000,-14.8751247875625,-11.4505167497318,0,0,-0.89234714888078,-0.451349715724229,1.5,0,-0.152143195797407
1627660401519320000,-14.8929810346139,-11.4262433934823,0,0,-0.891659052390785,-0.452707559346612,1.5,0,-0.151548535214591
1627660401567270000,-14.910564920797,-11.4021871849057,0,0,-0.890977449884122,-0.454047556758085,1.5,0,-0.151360208526808
1627660401567310000,-14.9282085934873,-11.3778962110612,0,0,-0.890289496809205,-0.455395006418836,1.5,0,-0.151177734396682
1627660401582240000,-14.9458988212265,-11.3533855075478,0,0,-0.889595610375964,-0.456749001093397,1.5,0,-0.150997545058035
1627660401599340000,-14.963159667219,-11.3293157312228,0,0,-0.888914503006118,-0.45807314519123,1.5,0,-0.150819764648962
1627660401643280000,-14.9806212607649,-11.3048122553104,0,0,-0.88822136612888,-0.45941572105463,1.5,0,-0.150649083764549
1627660401643310000,-14.9982410187481,-11.2799280626816,0,0,-0.887519575382548,-0.460770011299327,1.5,0,-0.150077925514179
1627660401687300000,-15.0151822793331,-11.2558466700647,0,0,-0.886842498067702,-0.462071838160515,1.5,0,-0.149510845881896
1627660401687340000,-15.0324429501164,-11.2311575972577,0,0,-0.886150281958181,-0.463397969120966,1.5,0,-0.148974463144228
1627660401731300000,-15.0493550455269,-11.2068123318852,0,0,-0.885469661252137,-0.46469719065433,1.5,0,-0.148436536017995
1627660401731340000,-15.0664341793347,-11.1820720405246,0,0,-0.884779876816157,-0.466009194738888,1.5,0,-0.14791791840469
1627660401775260000,-15.0833957920963,-11.1573455173356,0,0,-0.884092478398691,-0.467311983196301,1.5,0,-0.147375483565453
1627660401775290000,-15.1002482291484,-11.1326223226946,0,0,-0.883407121110851,-0.468606293567038,1.5,0,-0.146845384514125
1627660401819270000,-15.1170408125274,-11.1078312164266,0,0,-0.882721781600497,-0.469896005822612,1.5,0,-0.146327079132325
1627660401819320000,-15.1337575141487,-11.0829962096355,0,0,-0.882037088813684,-0.471179980429008,1.5,0,-0.145818808103051
1627660401863280000,-15.1504193663774,-11.0580864992286,0,0,-0.881352155822079,-0.472459921504219,1.5,0,-0.145320859230912
1627660401863310000,-15.1670171415631,-11.033116008836,0,0,-0.880663350723779,-0.473742612282203,1.5,0,-0.14567357844395
1627660401863340000,-15.1835082333368,-11.0081486216091,0,0,-0.879972458971372,-0.475024706148929,1.5,0,-0.146019459997448
1627660401907650000,-15.2008237009776,-10.9817663541498,0,0,-0.87924009622125,-0.476378896674535,1.5,0,-0.146357766920161
1627660401907700000,-15.2163244772961,-10.9579897209577,0,0,-0.878578032682169,-0.477598827980481,1.5,0,-0.146707479224352
1627660401918790000,-15.232713491247,-10.9326974262841,0,0,-0.877871700533518,-0.47889589411728,1.5,0,-0.147015431310168
1627660401938100000,-15.2488223262267,-10.907675872928,0,0,-0.877170423396225,-0.480179183554314,1.5,0,-0.147426698054649
1627660401979260000,-15.2649500236858,-10.882463308156,0,0,-0.87646131408367,-0.481472288833664,1.5,0,-0.147824676367884
1627660401979300000,-15.2809798833982,-10.8572401071446,0,0,-0.875749449373416,-0.482765887280946,1.5,0,-0.148217046881729
1627660402023290000,-15.2969848298558,-10.8318910541985,0,0,-0.875031594007985,-0.484065811112337,1.5,0,-0.148601073081072
1627660402023320000,-15.312887435553,-10.8065376022932,0,0,-0.87431120178014,-0.485365761505452,1.5,0,-0.148978662736847
1627660402067430000,-15.328698723895,-10.7811624878072,0,0,-0.873588028158581,-0.486666165926914,1.5,0,-0.149303635186108
1627660402067470000,-15.3445260930462,-10.7555923415333,0,0,-0.872857134281147,-0.487975842777596,1.5,0,-0.149621835364116
1627660402111290000,-15.3603338191695,-10.7298819162095,0,0,-0.87212007101099,-0.489291918735416,1.5,0,-0.149935540177031
1627660402111330000,-15.3758715539768,-10.7044389004743,0,0,-0.871388568518281,-0.490593480037862,1.5,0,-0.150244100276919
1627660402155310000,-15.3913838803974,-10.6788661265474,0,0,-0.870651253614454,-0.491900797498417,1.5,0,-0.150542782450568
1627660402155350000,-15.4068178962792,-10.6532493530388,0,0,-0.869911152110681,-0.493208462451191,1.5,0,-0.150725029459346
1627660402199560000,-15.4222409696008,-10.6274758382191,0,0,-0.869165003557615,-0.494522190190381,1.5,0,-0.150903635335262
1627660402199590000,-15.4374821322574,-10.6018307651487,0,0,-0.868421079383852,-0.495827418444952,1.5,0,-0.151079443326706
1627660402199610000,-15.4527314280377,-10.5759955707773,0,0,-0.867670145241259,-0.497140341409761,1.5,0,-0.151250572915673
1627660402247250000,-15.4678759174241,-10.5501597184036,0,0,-0.86691770796849,-0.498451289105225,1.5,0,-0.15141925093072
1627660402247280000,-15.4828947347599,-10.5243597973029,0,0,-0.86616595634261,-0.499756476769527,1.5,0,-0.151361985332901
1627660402257270000,-15.4978898183502,-10.4984212476145,0,0,-0.865409789263264,-0.501064762927222,1.5,0,-0.151306040954855
1627660402274880000,-15.5128057307611,-10.4724387382602,0,0,-0.864651958400124,-0.502371367451241,1.5,0,-0.151251012557183
1627660402319230000,-15.5276542414548,-10.4463917144197,0,0,-0.86389185413896,-0.503677341511756,1.5,0,-0.151197086778273
1627660402319260000,-15.5424401751731,-10.4202713021172,0,0,-0.863129207147508,-0.50498314008382,1.5,0,-0.151144199191692
1627660402363270000,-15.5571226851105,-10.3941496259201,0,0,-0.862365620348564,-0.506286022758713,1.5,0,-0.151190485112999
1627660402363290000,-15.5717394787765,-10.3679599894247,0,0,-0.86159914177356,-0.507589321100302,1.5,0,-0.151235770368644
1627660402407270000,-15.5862494480813,-10.3417760080951,0,0,-0.860831926692104,-0.508889373034611,1.5,0,-0.151280191839102
1627660402407300000,-15.6006904708639,-10.3155298520733,0,0,-0.860061985766674,-0.510189553635789,1.5,0,-0.151323643160448
1627660402451290000,-15.6150462792879,-10.2892508456154,0,0,-0.859290177255668,-0.511488407759084,1.5,0,-0.151366257904504
1627660402451320000,-15.6293311394386,-10.2629128613968,0,0,-0.858513922480777,-0.512790254301571,1.5,0,-0.151761088070656
1627660402495300000,-15.6434977750294,-10.2366028574974,0,0,-0.85773581444842,-0.514090724106655,1.5,0,-0.152148314290482
1627660402495340000,-15.657627592002,-10.2101696113361,0,0,-0.856951403717347,-0.515397217364304,1.5,0,-0.152526827101435
1627660402543360000,-15.671702093926,-10.1836457205292,0,0,-0.856161659641576,-0.516708053507764,1.5,0,-0.152898975241119
1627660402543390000,-15.6856681813668,-10.157130453345,0,0,-0.855369558598931,-0.518018260510448,1.5,0,-0.153264386401722
1627660402543410000,-15.6996371847096,-10.1304115456524,0,0,-0.854568250610305,-0.519339104101397,1.5,0,-0.153720715587053
1627660402587320000,-15.713380428644,-10.1039254581791,0,0,-0.85377086376532,-0.520648933721581,1.5,0,-0.154170702929216
1627660402587350000,-15.7277778962401,-10.0759691517455,0,0,-0.852925987115766,-0.52203185774682,1.5,0,-0.154607161310394
1627660402601230000,-15.7407410315429,-10.0505962604767,0,0,-0.852156283302124,-0.523287367350588,1.5,0,-0.155058030623808
1627660402615260000,-15.754273870207,-10.0239146050375,0,0,-0.851344008154248,-0.524607834272287,1.5,0,-0.155458045396674
1627660402663330000,-15.7677274512556,-9.99718409179798,0,0,-0.850529482619505,-0.525927370646363,1.5,0,-0.155456114975988
1627660402663350000,-15.7811092521022,-9.9703895854577,0,0,-0.849712237852215,-0.527246728623498,1.5,0,-0.155454222561081
1627660402707260000,-15.7944071849594,-9.94355495428744,0,0,-0.84889299546122,-0.528564737999875,1.5,0,-0.155452366349659
1627660402707290000,-15.8076609004006,-9.91659958775423,0,0,-0.848069283091506,-0.529885356541072,1.5,0,-0.155450547288895
1627660402751310000,-15.8208496147204,-9.88956420330456,0,0,-0.847242334688374,-0.531206575930489,1.5,0,-0.155448759268814
1627660402751340000,-15.8338482005703,-9.86270641204983,0,0,-0.846419803269013,-0.532516212555116,1.5,0,-0.155491262309825
1627660402796850000,-15.8468915176575,-9.83554225080771,0,0,-0.845586852568637,-0.533837873106682,1.5,0,-0.155532577322948
1627660402796880000,-15.8597137914943,-9.80862320882006,0,0,-0.844760401755345,-0.535144712789119,1.5,0,-0.155573471922242
1627660402839260000,-15.8725400024837,-9.78148001306711,0,0,-0.843926037506459,-0.536459544810833,1.5,0,-0.155613124601278
1627660402839290000,-15.8852580878911,-9.75434719595723,0,0,-0.84309096290657,-0.537770981241339,1.5,0,-0.155652255727263
1627660402839310000,-15.8978721421868,-9.72721712055314,0,0,-0.842255516141153,-0.539078515181044,1.5,0,-0.155584284976583
1627660402883260000,-15.9104068856759,-9.70003731345847,0,0,-0.841418069367625,-0.540384707908781,1.5,0,-0.155517776853442
1627660402883290000,-15.9238973688389,-9.67054480617203,0,0,-0.840508754794941,-0.541797963371087,1.5,0,-0.155452570960322
1627660402896570000,-15.9352570327124,-9.64548834377217,0,0,-0.839735877969967,-0.542995078476784,1.5,0,-0.155383328836456
1627660402922700000,-15.9500049146359,-9.61271027958011,0,0,-0.838723931926298,-0.544556852875887,1.5,0,-0.155325862685533
1627660402963340000,-15.959708625856,-9.59092687739845,0,0,-0.838048779385177,-0.545595310987013,1.5,0,-0.155823347196171
1627660402963370000,-15.9718511988563,-9.56348590626201,0,0,-0.837195622343091,-0.546903547190512,1.5,0,-0.156145544318357
1627660403007280000,-15.983914605372,-9.53599207520844,0,0,-0.836337764398826,-0.548214505317375,1.5,0,-0.156544576414681
1627660403007310000,-15.9958374480597,-9.50858552546139,0,0,-0.835479618493765,-0.54952143459697,1.5,0,-0.156935889685418
1627660403051290000,-16.0077564014353,-9.48095202008934,0,0,-0.834611364250396,-0.550839242124318,1.5,0,-0.157317677389091
1627660403051320000,-16.019530851791,-9.45341486760147,0,0,-0.833743875228817,-0.55215138369693,1.5,0,-0.157566344221273
1627660403095300000,-16.0311659971694,-9.42596494327023,0,0,-0.832876908592865,-0.553458268646148,1.5,0,-0.157808862645973
1627660403095340000,-16.0430740641709,-9.3976240620962,0,0,-0.831979496172344,-0.554806378792469,1.5,0,-0.158045487256587
1627660403143340000,-16.0542987618255,-9.3706654083578,0,0,-0.831123692102126,-0.55608759060649,1.5,0,-0.158284637913523
1627660403143370000,-16.0657476113789,-9.34292783943293,0,0,-0.830240989339712,-0.55740461033276,1.5,0,-0.158507177642661
1627660403143390000,-16.0770794746792,-9.31522494098921,0,0,-0.829358349798987,-0.558717037165237,1.5,0,-0.158526737040789
1627660403191400000,-16.0883502520144,-9.28742071196994,0,0,-0.828471433012983,-0.5600313247323,1.5,0,-0.158545856386407
1627660403191440000,-16.0995137409754,-9.25962833778653,0,0,-0.827583845372174,-0.561342122843997,1.5,0,-0.158564638670306
1627660403196340000,-16.1106063733645,-9.23175756303888,0,0,-0.826692697831057,-0.562653697537668,1.5,0,-0.158583014021045
1627660403216400000,-16.1215939011612,-9.20389400051481,0,0,-0.82580072407704,-0.563962023645065,1.5,0,-0.158601050529677
1627660403259270000,-16.1324719195211,-9.17605007908577,0,0,-0.824907765267906,-0.565267351614004,1.5,0,-0.158717617004604
1627660403259320000,-16.143318221114,-9.14802614110397,0,0,-0.824007411447703,-0.566579019978023,1.5,0,-0.158831637820267
1627660403307260000,-16.1539995094297,-9.12016551898069,0,0,-0.823110702936546,-0.567880947656553,1.5,0,-0.158943974667614
1627660403307280000,-16.1646773434702,-9.09204826639596,0,0,-0.822204120190796,-0.569192748321058,1.5,0,-0.159053289369051
1627660403351330000,-16.1752411543432,-9.06396170598322,0,0,-0.821296918177113,-0.570500983516046,1.5,0,-0.159161289918099
1627660403351360000,-16.1856679226872,-9.03596933783552,0,0,-0.820389070065805,-0.571805713259813,1.5,0,-0.159635168710743
1627660403395280000,-16.1960554042963,-9.00780908374308,0,0,-0.819472113759768,-0.573119058111051,1.5,0,-0.160097529337195
1627660403395310000,-16.206315076536,-8.97971848985448,0,0,-0.818553801908964,-0.574429868113054,1.5,0,-0.160552931617854
1627660403439260000,-16.2165290480305,-8.95147277985699,0,0,-0.817626818683721,-0.575748543523245,1.5,0,-0.160997659669676
1627660403439290000,-16.2266161110608,-8.92329428988813,0,0,-0.816698479856482,-0.577064635028098,1.5,0,-0.161435481865688
1627660403439300000,-16.2366444859429,-8.8949927777595,0,0,-0.815764916947917,-0.578383609965703,1.5,0,-0.161454743663592
1627660403487270000,-16.2465589729366,-8.8667227858806,0,0,-0.814831223002003,-0.579698264635199,1.5,0,-0.161473681926583
1627660403487300000,-16.2563399052516,-8.83854293428693,0,0,-0.813899340877955,-0.581005906095997,1.5,0,-0.161492199434821
1627660403497470000,-16.2660819901697,-8.81018130366721,0,0,-0.81296026642137,-0.582319160959087,1.5,0,-0.16151026901095
1627660403520650000,-16.2758014993014,-8.78158520239133,0,0,-0.812012226147737,-0.583640424051141,1.5,0,-0.161528073849059
1627660403563280000,-16.2852883190156,-8.75337288557899,0,0,-0.811075292302686,-0.584941766517071,1.5,0,-0.161621821686958
1627660403563310000,-16.2948479743661,-8.7246392648138,0,0,-0.810119393003482,-0.586264930794662,1.5,0,-0.161712352206186
1627660403607370000,-16.304093323626,-8.69654449085789,0,0,-0.809183148985516,-0.587556492090662,1.5,0,-0.161802631735737
1627660403607400000,-16.313415714671,-8.66790822954482,0,0,-0.808227229754276,-0.588870737160312,1.5,0,-0.161889031130513
1627660403651390000,-16.3225571926915,-8.63951449534379,0,0,-0.807277792998272,-0.59017164023006,1.5,0,-0.161975271655289
1627660403651450000,-16.3318187461587,-8.61042695874496,0,0,-0.80630385194271,-0.591501562417504,1.5,0,-0.161998440475772
1627660403695300000,-16.3406123938175,-8.58249071171542,0,0,-0.805367241543578,-0.592776185628681,1.5,0,-0.162021679633146
1627660403695340000,-16.3495297938658,-8.55384522274521,0,0,-0.804405584227293,-0.594080513115812,1.5,0,-0.162043522114311
1627660403739260000,-16.3583539911258,-8.52517200784309,0,0,-0.803441718371168,-0.595383410233091,1.5,0,-0.162065460249673
1627660403739290000,-16.3670964432956,-8.49643338979493,0,0,-0.802474368774358,-0.596686590648889,1.5,0,-0.162086958987517
1627660403739320000,-16.3756898579179,-8.46785182820715,0,0,-0.801509553090806,-0.597981969882183,1.5,0,-0.162356457209261
1627660403783360000,-16.3842434602115,-8.43906576372235,0,0,-0.800535087201675,-0.599285886834494,1.5,0,-0.162618880529226
1627660403783400000,-16.3926482921498,-8.41043936003078,0,0,-0.799563311143813,-0.600581810807439,1.5,0,-0.16287769506156
1627660403801850000,-16.4009909298617,-8.38168043425234,0,0,-0.798584335549077,-0.601882927998161,1.5,0,-0.16312970029017
1627660403824170000,-16.4092832157319,-8.35274322502898,0,0,-0.79759658099805,-0.603191258209385,1.5,0,-0.163377622702029
1627660403867270000,-16.4174038396664,-8.32405014282886,0,0,-0.796616771923564,-0.6044846720059,1.5,0,-0.163242530181068
1627660403867310000,-16.4254692350525,-8.29519515558081,0,0,-0.795631014150511,-0.605781552477318,1.5,0,-0.163111393829752
1627660403911350000,-16.4334193604477,-8.26639092064261,0,0,-0.794646558214883,-0.607072357727842,1.5,0,-0.162982262743016
1627660403911380000,-16.4413185198448,-8.23740471959883,0,0,-0.793655422602954,-0.608367545298832,1.5,0,-0.162856053128364
1627660403955280000,-16.4491196520875,-8.20840568588301,0,0,-0.792663372870047,-0.609659558532696,1.5,0,-0.162731692249545
1627660403955310000,-16.456773128002,-8.17958152215629,0,0,-0.791676738118585,-0.610940211740819,1.5,0,-0.162623662594239
1627660403999810000,-16.4644021787021,-8.1504701900993,0,0,-0.790679671590505,-0.61223006862905,1.5,0,-0.162518529391515
1627660403999850000,-16.4729475289324,-8.11742336250559,0,0,-0.789546956800491,-0.613690152281331,1.5,0,-0.162414552176533
1627660404047360000,-16.4792890093169,-8.09252002647244,0,0,-0.788693007249719,-0.614787231743954,1.5,0,-0.162298988951463
1627660404047390000,-16.4866123365167,-8.06342284275874,0,0,-0.787694545364072,-0.616065989325566,1.5,0,-0.162213968348113
1627660404047430000,-16.4938762794159,-8.03416078171995,0,0,-0.786690833234846,-0.617347173723395,1.5,0,-0.161942896768891
1627660404091290000,-16.5009258051179,-8.0053618987474,0,0,-0.785703400438509,-0.618603400038638,1.5,0,-0.161675982466548
1627660404091360000,-16.5079796870252,-7.97614119536195,0,0,-0.784701832129099,-0.619873402117913,1.5,0,-0.161418801816395
1627660404099990000,-16.5148872607529,-7.94711527064496,0,0,-0.78370725993757,-0.621130365318865,1.5,0,-0.161163232324579
1627660404123180000,-16.5217901282588,-7.91769062711133,0,0,-0.782699294897261,-0.622400043193548,1.5,0,-0.160914667290916
1627660404163300000,-16.5284685148619,-7.88880195468763,0,0,-0.781707562887685,-0.623645160427143,1.5,0,-0.161056649398158
1627660404163330000,-16.5351218659523,-7.85959822036029,0,0,-0.780702884614501,-0.624902397142624,1.5,0,-0.161193139754534
1627660404207310000,-16.541736712511,-7.83012581700299,0,0,-0.779686801303655,-0.626169698941808,1.5,0,-0.161328298497705
1627660404207350000,-16.5481463304168,-7.80112724521095,0,0,-0.778684941442019,-0.627415143243642,1.5,0,-0.161461885634315
1627660404251310000,-16.5545347170034,-7.77177985438704,0,0,-0.777668907721811,-0.628674057014257,1.5,0,-0.161590590663627
1627660404251350000,-16.560823694139,-7.74243257937792,0,0,-0.776650976842118,-0.629931155103623,1.5,0,-0.161682273545941
1627660404295280000,-16.5669913487351,-7.7131900365944,0,0,-0.775634792356475,-0.631181961787666,1.5,0,-0.161772060216247
1627660404295320000,-16.5730723501811,-7.68389099765373,0,0,-0.774614760055651,-0.632433374754943,1.5,0,-0.161859678609683
1627660404343290000,-16.579058071499,-7.65457563026744,0,0,-0.773592275365051,-0.633683668320025,1.5,0,-0.161945661664896
1627660404343320000,-16.5849992689123,-7.62499108343146,0,0,-0.772558494715472,-0.634943597686411,1.5,0,-0.162029922750222
1627660404343400000,-16.590779235938,-7.59571537734149,0,0,-0.771533741598431,-0.636188404150159,1.5,0,-0.162094727833437
1627660404387260000,-16.596477100994,-7.56635763963913,0,0,-0.770504354278688,-0.637434733943469,1.5,0,-0.162157526888969
1627660404387290000,-16.602123576243,-7.53675329425872,0,0,-0.769464532888409,-0.638689543226458,1.5,0,-0.162219211410562
1627660404402030000,-16.6076000348323,-7.50752298938134,0,0,-0.768436092062197,-0.639926536733849,1.5,0,-0.162280137276106
1627660404420140000,-16.6130190561082,-7.47807614147272,0,0,-0.76739826524059,-0.641170728048102,1.5,0,-0.162339049566302
